Job_ID,Job_URL,Title,Type,City,Suburb,Industry,Hiring_Ent,Summary,Post_Date
34415927,https://www.seek.com.au/job/34415927,Site Business Analyst,Full Time,Melbourne,Western Suburbs,Accounting,Woolworths Food Group,"  Site Business Analyst | Truganina, Victoria About Us Australia’s biggest retailer, Woolworths Limited, has partnered with UK based...",2017-09-15T04:18:29Z
34419444,https://www.seek.com.au/job/34419444,Senior Business Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Robert Walters,Multiple Business Analysts needed for an initial 6 month engagement with experience with EUC and Data Center Migration,2017-09-15T06:57:36Z
34420593,https://www.seek.com.au/job/34420593,Business Analyst - Integration Specialist,Full Time,Sydney,,Information & Communication Technology,Fusion Factory Pty Ltd,As a BA you will be responsible for creating the business process blueprints for our clients integration projects,2017-09-15T08:16:49Z
34420570,https://www.seek.com.au/job/34420570,Business Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Yooralla,"Temporary, 2 year contract. Melbourne CBD location. Attractive tax-free salary packaging benefits.",2017-09-15T08:14:47Z
34417734,https://www.seek.com.au/job/34417734,Business Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Consulting & Strategy,2xm Finance,2 Business Analyst roles working within the group's Strategy and M&A team. Work with senior stakeholders on exciting projects.,2017-09-15T05:44:17Z
34420264,https://www.seek.com.au/job/34420264,Senior Business Analyst ,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Paxus Australia Pty Ltd,Looking for a Senior BA with a strong background working within banking/financial services specifically on finance projects ,2017-09-15T07:45:02Z
34414948,https://www.seek.com.au/job/34414948,Business Analyst (3 months Contract),Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Banking & Financial Services,Deutsche Bank Ltd,"In light of APRA's recent announcement, we are now looking for an experienced Business Analyst to join us initially on a 3 months contract",2017-09-15T03:24:33Z
34414353,https://www.seek.com.au/job/34414353,Lead Business Analyst,Contract/Temp,Sydney,,Information & Communication Technology,Viiew Pty Ltd,"We are seeking for a Lead Business Analyst is within Finance, Procurement & Supply.",2017-09-15T02:41:31Z
34342911,https://www.seek.com.au/job/34342911,Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Consulting & Strategy,Profectus Australia Pty ltd,"Analyst position with international provider of leading technologies for rebate and deal management, contract compliance and accounts payable audits",2017-09-15T14:00:00Z
34336483,https://www.seek.com.au/job/34336483,Business Analyst - Senior Level,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Business Analysts Pty Ltd,Opportunity for experienced Business Analysts to consult on high profile initiatives across multiple sectors and domains.,2017-09-15T14:00:00Z
34414149,https://www.seek.com.au/job/34414149,Lead Business Analyst - Superannuation platform migration,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,PM-Partners Group,Lead Business Analyst - Superannuation platform migration,2017-09-15T02:26:11Z
34415930,https://www.seek.com.au/job/34415930,Business Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Accounting,Telstra,We are seeking an experienced Business Analyst to join our Customer Insights and Operations team,2017-09-15T04:18:33Z
34413884,https://www.seek.com.au/job/34413884,Business Analyst,Contract/Temp,ACT,,Information & Communication Technology,MACRO Recruitment,24 month full-time contracts available for a Business Analyst  to join one of Australia's premier defence agencies. October Start. ,2017-09-15T02:10:24Z
34413750,https://www.seek.com.au/job/34413750,Business Analyst - Workforce Planning,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Morgan McKinley,Morgan McKinley have been appointed to help in the recruitment of an experienced Business Analyst - Workforce Planning for a large Government Client.,2017-09-15T02:01:47Z
34418696,https://www.seek.com.au/job/34418696,Business Analyst,Full Time,Perth,"CBD, Inner & Western Suburbs",Information & Communication Technology,Bankwest Group Services,6 Month Fixed Term positions with possibility of extension available,2017-09-15T06:25:45Z
34418665,https://www.seek.com.au/job/34418665,Business Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Private Advertiser,"Can you evaluate and analyse data, create solutions, communicate with a variety of people, have a good grasp of information technology?",2017-09-15T06:24:33Z
34413180,https://www.seek.com.au/job/34413180,"Business Analyst - CTP, Workcover, General insurance - Sydney CBD assignment",Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Adaptra,"Business Analyst workers compensation, CTP or general insurance to join our division. We specialise in insurance transformation projects. CBD based.",2017-09-15T01:30:54Z
34418053,https://www.seek.com.au/job/34418053,Technical Business Analyst,Full Time,ACT,,Information & Communication Technology,Oakton Contracting & Recruitment Pty Ltd,Permanent Opportunity. Get your career booming!,2017-09-15T06:00:18Z
34417817,https://www.seek.com.au/job/34417817,Senior Business Analyst,Contract/Temp,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Data#3 People Solutions,6 Month Contract | Brisbane CBD | Business Process Modelling Notation (BPMN) | Determine Business Requirements |,2017-09-15T05:46:37Z
34261344,https://www.seek.com.au/job/34261344,Business Analyst- Sydney,Full Time,Sydney,North Shore & Northern Beaches,Information & Communication Technology,Powerforce,"You will be confident working with systems, vast data sets and be able to utilise a number of data interrogation techniques to test hypothesises",2017-09-15T05:40:57Z
34417533,https://www.seek.com.au/job/34417533,Business Analyst,Contract/Temp,ACT,,Information & Communication Technology,Fujitsu Australia Limited,9 month contract - New Projects - start in the next 4 weeks,2017-09-15T05:33:09Z
34417143,https://www.seek.com.au/job/34417143,ICT Business Analyst ,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Michael Page Technology,"The role is to provide data analysis and dashboard creation to support change in document and information processes.
",2017-09-15T05:15:39Z
34412077,https://www.seek.com.au/job/34412077,Business Analyst,Full Time,Gold Coast,,Banking & Financial Services,Retail Food Group,Seeking an experienced Business Analyst to join their forward thinking & dynamic Finance Team. Join this fast-growing Retail Franchise business today!,2017-09-15T00:30:12Z
34416833,https://www.seek.com.au/job/34416833,IT Business Analyst - Managed Accounts,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,netwealth Investments Limited,Are you an experienced managed accounts administrator with a technology bent? This role could be for you.,2017-09-15T05:00:45Z
34416779,https://www.seek.com.au/job/34416779,Business Analyst,Full Time,Sydney,,Information & Communication Technology,Greythorn,Strong vendor management experience,2017-09-15T04:59:33Z
34411625,https://www.seek.com.au/job/34411625,Business Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Dialog IT,Dialog IT is seeking a Business Analyst with extensive process mapping and senior stakeholder engagement experience,2017-09-15T00:00:11Z
34418786,https://www.seek.com.au/job/34418786,Senior Business Analyst - investment banking,Contract/Temp,Melbourne,,Information & Communication Technology,Paxus Australia Pty Ltd,We are requiring a Senior BA's for markets regulatory reform program of work with experience in governance and controls!,2017-09-15T06:29:02Z
34411197,https://www.seek.com.au/job/34411197,Senior Business Analyst - Process,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Peoplebank Australia VIC,Senior Business Analyst - Process | 6 Months Contract | Multiple Roles,2017-09-14T23:30:27Z
34299466,https://www.seek.com.au/job/34299466,Senior Business Analyst,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",CEO & General Management,Dnata Airport Services Pty Ltd,dnata is seeking an experienced Senior Business Analyst to join their dynamic team at their Sydney Head Office location.,2017-09-16T14:00:00Z
34420593,https://www.seek.com.au/job/34420593,Business Analyst - Integration Specialist,Full Time,Sydney,,Information & Communication Technology,Fusion Factory Pty Ltd,As a BA you will be responsible for creating the business process blueprints for our clients integration projects,2017-09-16T14:00:00Z
34423382,https://www.seek.com.au/job/34423382,Business Analyst - Financial Modeller,Contract/Temp,Brisbane,CBD & Inner Suburbs,Accounting,Jupiter Advisory Pty Ltd,Business Analyst/Financial Modeller required to join dynamic team for 3 month period. Opportunity for full time employment.,2017-09-17T04:29:31Z
34327308,https://www.seek.com.au/job/34327308,Acoustic Analyst Submariner,Full Time,Perth,"CBD, Inner & Western Suburbs",Information & Communication Technology,Defence Force Recruiting,"Work in a unique and challenging environment, operating the sophisticated sensors that provide submarine commanders with essential intelligence.",2017-09-16T14:00:00Z
34319191,https://www.seek.com.au/job/34319191,Business Operations Analyst – Open Lending Platform,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Sales,Lendi,"Define, design & implement sales, CRM & reporting processes that contribute to the ongoing growth of one of the world's fastest-growing Fintechs.",2017-09-16T14:00:00Z
34347848,https://www.seek.com.au/job/34347848,Senior Business Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,CloudSelect Australia,Technical Business Analyst who has a good understanding of cloud services,2017-09-16T14:00:00Z
34336483,https://www.seek.com.au/job/34336483,Business Analyst - Senior Level,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Business Analysts Pty Ltd,Opportunity for experienced Business Analysts to consult on high profile initiatives across multiple sectors and domains.,2017-09-16T14:00:00Z
34419519,https://www.seek.com.au/job/34419519,Senior Business Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Divy Partners,Work on a large scale maximo project,2017-09-15T07:00:39Z
34419496,https://www.seek.com.au/job/34419496,Business Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Accounting,Yooralla,"Permanent, Full Time, CBD Location. Attractive Salary packaging.",2017-09-15T07:00:26Z
34361128,https://www.seek.com.au/job/34361128,Tender Pricing Analyst,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Real Estate & Property,Private Advertiser,We are looking for an outstanding Tender Pricing Analyst who will join our team and help drive the company's business strategies.,2017-09-16T14:00:00Z
34357302,https://www.seek.com.au/job/34357302,Business Analyst - BPMN | Darwin | 6 Month + Potential Extension,Contract/Temp,Adelaide,,Information & Communication Technology,SRA Information Technology,Darwin opportunity for a contract engagement with a team of experienced and skilled IT professionals.,2017-09-16T14:00:00Z
34411036,https://www.seek.com.au/job/34411036,Business Analyst - ERP Systems,Contract/Temp,Melbourne,Bayside & South Eastern Suburbs,Information & Communication Technology,Interpro - VIC,Experienced Business Analysts required with ERP systems experience. Initial 6-month daily rate contract.,2017-09-14T23:20:58Z
34414839,https://www.seek.com.au/job/34414839,Senior Business Analyst,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Allianz Worldwide Partners,"Various programs of work - be crucial in the design, implementation and support of leading edge solutions. Be part of the business growth at AWP",2017-09-15T03:17:49Z
34418247,https://www.seek.com.au/job/34418247,Business Analyst - Information Security,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Dimension Data,looking for BA for 5 months contract based in Sydney CBD ,2017-09-15T06:06:45Z
34418187,https://www.seek.com.au/job/34418187,Technical Business Analyst,Full Time,Sydney,North Shore & Northern Beaches,Information & Communication Technology,Progressive,Progressive Recruitment are currently looking for a technical BA to join our client who develop niche ERP systems for the media industry.,2017-09-15T06:03:14Z
